idx,wav_path_clean,label,style,scenario_type,speaker
1418,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1418.wav,Urgency,formal,water_ingress,p233
1419,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1419.wav,Safety,third_party,engine_failure,p228
1420,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1420.wav,Routine,third_party,steering_failure,p303
1421,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1421.wav,Routine,formal,steering_failure,p340
1422,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1422.wav,Safety,third_party,medical_issue,p263
1423,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1423.wav,Distress,informal,water_ingress,p237
1424,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1424.wav,Routine,third_party,water_ingress,p256
1425,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1425.wav,Safety,informal,steering_failure,p272
1426,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1426.wav,Distress,formal,radio_check,p345
1427,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1427.wav,Routine,informal,person_overboard,p376
1428,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1428.wav,Routine,third_party,water_ingress,p323
1429,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1429.wav,Routine,formal,engine_failure,p277
1430,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1430.wav,Urgency,informal,person_overboard,p281
1431,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1431.wav,Distress,informal,collision,p239
1432,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1432.wav,Routine,formal,grounding,p254
1433,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1433.wav,Urgency,third_party,nav_hazard,p231
1434,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1434.wav,Urgency,third_party,engine_failure,p228
1435,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1435.wav,Routine,formal,tow_request,p254
1436,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1436.wav,Distress,informal,cargo_shift,p272
1437,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1437.wav,Safety,formal,nav_hazard,p297
1438,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1438.wav,Safety,third_party,cargo_shift,p305
1439,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1439.wav,Urgency,formal,radio_check,p270
1440,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1440.wav,Safety,third_party,nav_hazard,p225
1441,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1441.wav,Distress,formal,collision,p252
1442,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1442.wav,Routine,informal,engine_failure,p336
1443,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1443.wav,Safety,informal,cargo_shift,p261
1444,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1444.wav,Distress,third_party,engine_failure,p261
1445,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1445.wav,Distress,third_party,radio_check,p251
1446,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1446.wav,Urgency,formal,grounding,p268
1447,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1447.wav,Safety,informal,collision,p252
1448,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1448.wav,Safety,third_party,collision,p298
1449,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1449.wav,Routine,informal,grounding,p245
1450,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1450.wav,Urgency,third_party,steering_failure,p234
1451,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1451.wav,Urgency,third_party,engine_failure,p303
1452,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1452.wav,Safety,third_party,person_overboard,p361
1453,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1453.wav,Safety,third_party,fire_smoke,p263
1454,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1454.wav,Distress,informal,radio_check,p229
1455,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1455.wav,Distress,formal,nav_hazard,p301
1456,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1456.wav,Distress,informal,cargo_shift,p248
1457,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1457.wav,Urgency,formal,person_overboard,p272
1458,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1458.wav,Urgency,informal,nav_hazard,p329
1459,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1459.wav,Routine,informal,radio_check,p271
1460,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1460.wav,Routine,informal,cargo_shift,p364
1461,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1461.wav,Urgency,third_party,tow_request,p236
1462,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1462.wav,Safety,third_party,collision,p329
1463,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1463.wav,Safety,formal,person_overboard,p237
1464,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1464.wav,Urgency,formal,medical_issue,p361
1465,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1465.wav,Distress,informal,nav_hazard,p287
1466,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1466.wav,Urgency,formal,water_ingress,p312
1467,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1467.wav,Distress,formal,fire_smoke,p326
1468,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1468.wav,Routine,third_party,person_overboard,p340
1469,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1469.wav,Routine,formal,steering_failure,p361
1470,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1470.wav,Routine,informal,medical_issue,p285
1471,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1471.wav,Distress,third_party,cargo_shift,p268
1472,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1472.wav,Safety,informal,collision,p305
1473,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1473.wav,Urgency,informal,tow_request,p374
1474,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1474.wav,Safety,formal,grounding,p345
1475,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1475.wav,Routine,formal,cargo_shift,p297
1476,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1476.wav,Distress,formal,collision,p228
1477,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1477.wav,Safety,formal,cargo_shift,p262
1478,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1478.wav,Distress,third_party,collision,p301
1479,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1479.wav,Safety,informal,engine_failure,p363
1480,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1480.wav,Safety,third_party,steering_failure,p333
1481,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1481.wav,Routine,informal,medical_issue,p256
1482,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1482.wav,Urgency,formal,tow_request,p232
1483,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1483.wav,Distress,third_party,engine_failure,p276
1484,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1484.wav,Urgency,informal,medical_issue,p254
1485,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1485.wav,Distress,informal,engine_failure,p307
1486,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1486.wav,Routine,informal,cargo_shift,p265
1487,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1487.wav,Routine,formal,medical_issue,p266
1488,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1488.wav,Distress,formal,cargo_shift,p317
1489,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1489.wav,Distress,third_party,medical_issue,p234
1490,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1490.wav,Urgency,third_party,medical_issue,p248
1491,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1491.wav,Urgency,informal,nav_hazard,"ED
"
1492,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1492.wav,Routine,third_party,water_ingress,p271
1493,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1493.wav,Routine,formal,steering_failure,p347
1494,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1494.wav,Urgency,informal,steering_failure,p246
1495,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1495.wav,Urgency,third_party,water_ingress,p329
1496,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1496.wav,Routine,third_party,grounding,p261
1497,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1497.wav,Safety,formal,engine_failure,p279
1498,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1498.wav,Safety,third_party,engine_failure,p318
1499,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1499.wav,Urgency,third_party,steering_failure,p282
1500,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1500.wav,Distress,formal,person_overboard,"ED
"
1501,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1501.wav,Routine,formal,tow_request,p288
1502,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1502.wav,Safety,third_party,radio_check,p279
1503,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1503.wav,Urgency,third_party,medical_issue,p280
1504,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1504.wav,Safety,informal,grounding,p265
1505,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1505.wav,Safety,formal,collision,p239
1506,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1506.wav,Safety,informal,nav_hazard,p246
1507,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1507.wav,Routine,informal,grounding,p272
1508,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1508.wav,Safety,third_party,cargo_shift,p302
1509,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1509.wav,Safety,informal,nav_hazard,p278
1510,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1510.wav,Urgency,formal,cargo_shift,p232
1511,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1511.wav,Urgency,third_party,tow_request,p303
1512,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1512.wav,Urgency,informal,steering_failure,p277
1513,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1513.wav,Distress,formal,tow_request,p282
1514,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1514.wav,Urgency,formal,collision,p251
1515,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1515.wav,Distress,informal,nav_hazard,p266
1516,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1516.wav,Routine,third_party,engine_failure,p260
1517,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1517.wav,Distress,formal,collision,p288
1518,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1518.wav,Routine,informal,cargo_shift,p250
1519,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1519.wav,Distress,third_party,fire_smoke,p329
1520,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1520.wav,Urgency,third_party,steering_failure,p304
1521,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1521.wav,Routine,third_party,collision,p263
1522,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1522.wav,Safety,formal,water_ingress,p225
1523,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1523.wav,Distress,formal,nav_hazard,p230
1524,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1524.wav,Routine,informal,medical_issue,p312
1525,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1525.wav,Urgency,third_party,medical_issue,p330
1526,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1526.wav,Distress,informal,collision,p259
1527,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1527.wav,Urgency,formal,water_ingress,p330
1528,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1528.wav,Urgency,third_party,steering_failure,p241
1529,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1529.wav,Routine,informal,steering_failure,p268
1530,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1530.wav,Routine,third_party,engine_failure,p284
1531,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1531.wav,Safety,formal,collision,p374
1532,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1532.wav,Routine,formal,nav_hazard,p276
1533,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1533.wav,Urgency,informal,grounding,p279
1534,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1534.wav,Distress,informal,collision,p249
1535,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1535.wav,Safety,third_party,water_ingress,p250
1536,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1536.wav,Urgency,informal,grounding,p300
1537,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1537.wav,Routine,formal,fire_smoke,p277
1538,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1538.wav,Distress,third_party,grounding,p299
1539,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1539.wav,Urgency,formal,radio_check,p323
1540,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1540.wav,Routine,informal,fire_smoke,p258
1541,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1541.wav,Urgency,formal,radio_check,p274
1542,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1542.wav,Distress,formal,grounding,p254
1543,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1543.wav,Safety,third_party,person_overboard,p288
1544,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1544.wav,Safety,informal,person_overboard,p364
1545,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1545.wav,Routine,informal,fire_smoke,p247
1546,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1546.wav,Urgency,third_party,cargo_shift,p251
1547,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1547.wav,Distress,third_party,engine_failure,p253
1548,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1548.wav,Routine,informal,grounding,p316
1549,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1549.wav,Safety,informal,grounding,p274
1550,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1550.wav,Distress,formal,tow_request,p300
1551,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1551.wav,Safety,third_party,engine_failure,p311
1552,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1552.wav,Distress,formal,steering_failure,p314
1553,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1553.wav,Distress,informal,water_ingress,p362
1554,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1554.wav,Routine,third_party,tow_request,p274
1555,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1555.wav,Urgency,formal,tow_request,p245
1556,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1556.wav,Safety,third_party,medical_issue,p317
1557,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1557.wav,Safety,formal,grounding,p333
1558,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1558.wav,Distress,formal,cargo_shift,p288
1559,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1559.wav,Safety,informal,grounding,p286
1560,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1560.wav,Routine,formal,engine_failure,p361
1561,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1561.wav,Safety,informal,water_ingress,p274
1562,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1562.wav,Routine,informal,medical_issue,p300
1563,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1563.wav,Safety,informal,engine_failure,"ED
"
1564,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1564.wav,Routine,formal,radio_check,p339
1565,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1565.wav,Routine,formal,radio_check,p237
1566,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1566.wav,Urgency,formal,person_overboard,p335
1567,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1567.wav,Urgency,informal,person_overboard,p318
1568,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1568.wav,Routine,formal,radio_check,p276
1569,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1569.wav,Urgency,informal,person_overboard,p281
1570,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1570.wav,Urgency,informal,nav_hazard,p313
1571,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1571.wav,Routine,informal,engine_failure,p287
1572,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1572.wav,Safety,formal,tow_request,p257
1573,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1573.wav,Safety,formal,engine_failure,p255
1574,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1574.wav,Routine,formal,nav_hazard,p254
1575,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1575.wav,Urgency,third_party,person_overboard,p274
1576,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1576.wav,Routine,third_party,radio_check,p270
1577,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1577.wav,Distress,informal,steering_failure,p334
1578,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1578.wav,Routine,third_party,nav_hazard,p255
1579,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1579.wav,Safety,informal,water_ingress,p240
1580,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1580.wav,Distress,formal,steering_failure,p265
1581,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1581.wav,Distress,informal,tow_request,p244
1582,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1582.wav,Urgency,informal,cargo_shift,p243
1583,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1583.wav,Distress,informal,person_overboard,"ED
"
1584,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1584.wav,Routine,formal,cargo_shift,p307
1585,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1585.wav,Routine,informal,person_overboard,p272
1586,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1586.wav,Urgency,informal,engine_failure,p294
1587,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1587.wav,Routine,third_party,engine_failure,p333
1588,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1588.wav,Distress,third_party,collision,p335
1589,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1589.wav,Safety,formal,engine_failure,p263
1590,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1590.wav,Routine,formal,person_overboard,p276
1591,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1591.wav,Safety,informal,person_overboard,p288
1592,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1592.wav,Urgency,informal,steering_failure,p227
1593,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1593.wav,Distress,third_party,water_ingress,"ED
"
1594,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1594.wav,Routine,informal,water_ingress,p231
1595,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1595.wav,Routine,informal,person_overboard,p254
1596,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1596.wav,Routine,informal,nav_hazard,p280
1597,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1597.wav,Safety,formal,tow_request,p360
1598,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1598.wav,Routine,third_party,tow_request,p226
1599,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1599.wav,Distress,third_party,person_overboard,p257
1600,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1600.wav,Urgency,third_party,nav_hazard,p233
1601,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1601.wav,Safety,informal,cargo_shift,p303
1602,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1602.wav,Routine,formal,grounding,p313
1603,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1603.wav,Routine,third_party,engine_failure,p259
1604,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1604.wav,Safety,informal,steering_failure,p340
1605,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1605.wav,Safety,third_party,fire_smoke,p318
1606,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1606.wav,Urgency,third_party,nav_hazard,p280
1607,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1607.wav,Urgency,third_party,tow_request,p333
1608,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1608.wav,Safety,informal,engine_failure,p257
1609,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1609.wav,Urgency,formal,fire_smoke,p275
1610,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1610.wav,Urgency,formal,engine_failure,p230
1611,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1611.wav,Distress,formal,engine_failure,p334
1612,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1612.wav,Routine,informal,water_ingress,p231
1613,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1613.wav,Urgency,informal,steering_failure,p293
1614,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1614.wav,Urgency,informal,person_overboard,p282
1615,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1615.wav,Distress,formal,collision,p295
1616,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1616.wav,Routine,third_party,person_overboard,p323
1617,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1617.wav,Safety,third_party,engine_failure,p318
1618,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1618.wav,Routine,third_party,cargo_shift,p284
1619,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1619.wav,Distress,informal,steering_failure,p301
1620,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1620.wav,Urgency,third_party,engine_failure,p279
1621,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1621.wav,Safety,third_party,fire_smoke,p347
1622,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1622.wav,Routine,third_party,collision,p295
1623,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1623.wav,Distress,formal,collision,p276
1624,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1624.wav,Routine,informal,radio_check,p340
1625,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1625.wav,Distress,informal,cargo_shift,p333
1626,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1626.wav,Urgency,formal,cargo_shift,p231
1627,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1627.wav,Routine,informal,medical_issue,p259
1628,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1628.wav,Safety,formal,tow_request,p260
1629,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1629.wav,Routine,third_party,water_ingress,p339
1630,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1630.wav,Distress,informal,tow_request,p323
1631,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1631.wav,Routine,third_party,steering_failure,p307
1632,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1632.wav,Distress,formal,fire_smoke,p257
1633,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1633.wav,Safety,informal,water_ingress,p271
1634,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1634.wav,Urgency,formal,radio_check,p364
1635,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1635.wav,Urgency,informal,tow_request,p240
1636,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1636.wav,Safety,formal,person_overboard,p297
1637,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1637.wav,Distress,third_party,tow_request,p262
1638,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1638.wav,Urgency,informal,fire_smoke,p279
1639,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1639.wav,Safety,third_party,steering_failure,p316
1640,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1640.wav,Urgency,third_party,steering_failure,p238
1641,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1641.wav,Safety,third_party,tow_request,p336
1642,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1642.wav,Safety,third_party,medical_issue,p280
1643,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1643.wav,Routine,formal,engine_failure,p273
1644,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1644.wav,Routine,third_party,engine_failure,p312
1645,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1645.wav,Urgency,formal,radio_check,p230
1646,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1646.wav,Routine,third_party,fire_smoke,p303
1647,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1647.wav,Distress,formal,cargo_shift,p230
1648,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1648.wav,Urgency,informal,steering_failure,p258
1649,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1649.wav,Routine,formal,nav_hazard,p248
1650,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1650.wav,Urgency,third_party,nav_hazard,p316
1651,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1651.wav,Distress,third_party,water_ingress,p244
1652,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1652.wav,Routine,third_party,water_ingress,p244
1653,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1653.wav,Routine,informal,nav_hazard,p261
1654,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1654.wav,Distress,third_party,radio_check,p254
1655,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1655.wav,Routine,formal,medical_issue,p285
1656,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1656.wav,Distress,formal,engine_failure,p312
1657,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1657.wav,Urgency,third_party,nav_hazard,p225
1658,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1658.wav,Distress,informal,fire_smoke,"ED
"
1659,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1659.wav,Safety,third_party,collision,p272
1660,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1660.wav,Safety,informal,nav_hazard,p298
1661,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1661.wav,Distress,formal,nav_hazard,p245
1662,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1662.wav,Safety,third_party,person_overboard,p234
1663,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1663.wav,Distress,informal,grounding,p363
1664,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1664.wav,Safety,formal,steering_failure,p225
1665,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1665.wav,Distress,formal,medical_issue,p295
1666,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1666.wav,Urgency,formal,steering_failure,p318
1667,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1667.wav,Distress,third_party,engine_failure,p236
1668,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1668.wav,Routine,informal,cargo_shift,p245
1669,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/1669.wav,Distress,formal,collision,p228
